file,line,status,snippet
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,20,localized,"Text(""控制点击、碰撞等互动音效"".appLocalized)"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,34,localized,"Text(""背景音乐"".appLocalized)"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,36,localized,"Text(""播放场景背景音乐"".appLocalized)"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,50,localized,"Text(""触感反馈"".appLocalized)"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,52,localized,"Text(""启用震动反馈"".appLocalized)"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,62,candidate,"AdaptiveSection(header: ""音量调节"") {"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,68,localized,"Text(""BGM 音量: %lld%%"".appLocalized(Int64(audioManager.bgmVolume * 100)))"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,71,localized,"Text(""BGM 音量"".appLocalized)"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,82,candidate,"AdaptiveSection(header: ""系统触感设置"", footer: ""如果应用内开启后仍无震动，请检查系统设置。"") {"
ItemManager/Views/Settings/Refactored/GeneralSoundHapticsSettingsView.swift,91,localized,"Text(""前往系统设置检查触感"".appLocalized)"
ItemManager/Views/Settings/Refactored/PetAISettingsView.swift,5,candidate,"AdaptiveSettingsView(title: ""智能萌宠设置"") {"
ItemManager/Views/Settings/Refactored/PetAISettingsView.swift,6,candidate,"AdaptiveSection(header: ""AI 大脑"") {"
ItemManager/Views/Settings/Refactored/PetAISettingsView.swift,11,localized,"Text(""模型管理与 API 配置"".appLocalized)"
ItemManager/Views/Settings/Refactored/PetAISettingsView.swift,18,candidate,"AdaptiveSection(header: ""声音设置"") {"
ItemManager/Views/Settings/Refactored/PetAISettingsView.swift,23,localized,"Text(""音量与音效设置"".appLocalized)"
ItemManager/Views/Settings/Refactored/PetAISettingsView.swift,29,candidate,"AdaptiveSection(header: ""萌宠形象"") {"
ItemManager/Views/Settings/Refactored/PetAISettingsView.swift,34,localized,"Text(""主题配色"".appLocalized)"
ItemManager/Views/Settings/Refactored/PetAISettingsView.swift,44,localized,"Text(""拖拽轨迹与气泡"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,15,candidate,"AdaptiveSettingsView(title: ""House设置"") {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,16,candidate,"AdaptiveSection(header: ""预览"") {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,23,candidate,"AdaptiveSection(header: ""风格选择"") {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,27,localized,"Text(""House风格"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,35,candidate,"AdaptiveSection(header: ""交互"") {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,39,localized,"Text(""自由摆放"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,41,localized,"Text((decorationInventoryStore.showsPlacementControls ? ""已显示"" : ""已隐藏"").appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,47,candidate,"AdaptiveSection(header: ""功能装饰背包"") {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,54,localized,"Text(""全部摆回房间"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,66,localized,"Text(""全部收进背包"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,73,candidate,"AdaptiveSection(header: ""调试初始摆放"") {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,78,localized,"Text(""显示整理按钮"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,87,localized,"Text(""显示无热区静态装饰"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,97,localized,"Text(""重置 House 初始摆放"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,103,candidate,"AdaptiveSection(header: ""存储管理"") {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,110,localized,"Text(""清理空间缓存"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,116,localized,".alert(""缓存清理完成"".appLocalized, isPresented: $showingClearCacheAlert) {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,117,localized,"Button(""确定"".appLocalized, role: .cancel) { }"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,119,localized,"Text(""空间缓存已清理。"".appLocalized)"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,121,localized,".alert(""重置 House 初始摆放？"".appLocalized, isPresented: $showingResetLayoutAlert) {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,122,localized,"Button(""取消"".appLocalized, role: .cancel) { }"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,123,localized,"Button(""重置"".appLocalized, role: .destructive) {"
ItemManager/Views/Settings/Refactored/SmallWorldSettingsView.swift,127,localized,"Text(""会恢复到此用户保存的初始摆设；如果尚未保存调试初始值，则恢复到当前内置初始值。"".appLocalized)"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,17,localized,"return ""确认导出"".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,19,localized,"return ""确认备份"".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,26,localized,"return ""将生成当前数据的 CSV 文件，并打开系统分享面板。确定继续吗？"".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,28,localized,"return ""将把当前数据打包成本地备份文件，过程可能需要一点时间。确定继续吗？"".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,52,candidate,"AdaptiveSettingsView(title: ""系统与更多"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,54,low-priority,"// AdaptiveSection(header: ""桌面小组件"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,56,low-priority,"//         Label(""小组件背景与样式"", systemImage: ""rectangle.3.group"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,62,candidate,"AdaptiveSection(header: ""通用设置"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,63,candidate,"Picker(""界面语言"", selection: $languageManager.currentLanguage) {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,75,candidate,"Label(""音效与触感"", systemImage: ""speaker.wave.2.fill"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,80,candidate,"Label(""隐私与系统权限"", systemImage: ""hand.raised"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,85,candidate,"Label(""关于与协议"", systemImage: ""doc.text"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,94,candidate,"Label(""打开系统设置"", systemImage: ""gear"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,104,candidate,"AdaptiveSection(header: ""本地备份与恢复"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,108,candidate,"Label(""导出 CSV (Export CSV)"", systemImage: ""tablecells"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,116,candidate,"Label(""备份数据 (Backup Data)"", systemImage: ""externaldrive.badge.plus"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,125,candidate,"Label(""恢复数据 (Restore Data)"", systemImage: ""arrow.clockwise.icloud"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,133,candidate,"AdaptiveSection(header: ""存储与性能"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,136,candidate,"Text(""积极内存优化"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,138,candidate,"Text(""开启后将更积极地清理内存缓存，防止闪退。"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,155,localized,"self.message = ""选择文件失败: %@"".appLocalized(error.localizedDescription)"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,159,localized,".alert(""请再确认一次"".appLocalized, isPresented: showingExportConfirmationAlert) {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,160,localized,"Button(""取消"".appLocalized, role: .cancel) { }"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,167,localized,".alert(""确认恢复数据？"".appLocalized, isPresented: $showingRestoreAlert) {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,168,localized,"Button(""取消"".appLocalized, role: .cancel) { }"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,169,localized,"Button(""确认恢复"".appLocalized, role: .destructive) {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,173,localized,"Text(""恢复操作将合并或覆盖当前数据。建议先备份当前数据。"".appLocalized)"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,175,localized,".alert(""提示"".appLocalized, isPresented: $showingMessage) {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,176,localized,"Button(""确定"".appLocalized, role: .cancel) { }"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,180,localized,".alert(""需要重启"".appLocalized, isPresented: $showingRestartAlert) {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,181,localized,"Button(""稍后"".appLocalized) { }"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,183,localized,"Text(""语言更改将在下次启动应用时生效。"".appLocalized)"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,188,localized,"title: ""请再确认一次"".appLocalized,"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,231,localized,"loadingMessage = ""正在生成 CSV..."".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,244,localized,"self.message = ""生成 CSV 失败: %@"".appLocalized(error.localizedDescription)"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,280,localized,"loadingMessage = ""正在打包数据，备份需要时间，耐心等待，不要退出本界面..."".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,294,localized,"self.message = ""生成备份失败: %@"".appLocalized(error.localizedDescription)"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,313,localized,"message = ""无法访问文件"".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,319,localized,"loadingMessage = ""正在准备恢复数据..."".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,335,localized,"loadingMessage = ""正在恢复数据..."".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,340,localized,"message = ""数据恢复成功"".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,348,localized,"errorDesc = backupError.errorDescription ?? ""未知错误"".appLocalized"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,355,localized,"message = ""数据恢复失败: %@"".appLocalized(errorDesc)"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,392,localized,"Text(""取消"".appLocalized)"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,432,candidate,"AdaptiveSettingsView(title: ""关于与协议"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,433,candidate,"AdaptiveSection(header: ""协议中心"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,437,candidate,"Label(""隐私政策"", systemImage: ""hand.raised"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,444,candidate,"Label(""用户协议"", systemImage: ""doc.text"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,451,candidate,"Label(""会员协议"", systemImage: ""crown"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,458,candidate,"Label(""联系我们（网页）"", systemImage: ""link"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,463,candidate,"AdaptiveSection(header: ""联系我们"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,465,candidate,"Label(""小红书"", systemImage: ""person.crop.circle"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,474,candidate,"Label(""小红书号"", systemImage: ""number"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,485,candidate,"Label(""邮箱：huangsangmuniao@126.com"", systemImage: ""envelope"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,490,candidate,"AdaptiveSection(header: ""备案与版权"") {"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,492,candidate,"Label(""备案号"", systemImage: ""doc.plaintext"")"
ItemManager/Views/Settings/Refactored/SystemSettingsView.swift,501,candidate,"Label(""版权"", systemImage: ""c.circle"")"
ItemManager/Views/Settings/Refactored/WardrobeNavigationStyleSelectionView.swift,14,candidate,"AdaptiveSettingsView(title: ""选择样式"") {"
ItemManager/Views/Settings/Refactored/WardrobeNavigationStyleSelectionView.swift,16,candidate,"header: ""衣橱顶部导航"","
ItemManager/Views/Settings/Refactored/WardrobeNavigationStyleSelectionView.swift,17,candidate,"footer: ""经典导航栏保持现有布局；时尚导航栏会将排序/筛选放在左侧，顶部标签切换居中，视图/更多/创建放在右侧。"""
ItemManager/Views/Settings/Refactored/WardrobeNavigationStyleSelectionView.swift,19,localized,"Picker(""样式"".appLocalized, selection: wardrobeNavigationStyleBinding) {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,37,candidate,"AdaptiveSettingsView(title: ""梦幻衣橱"") {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,39,candidate,"AdaptiveSection(header: ""界面样式"") {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,40,candidate,"Picker(""选择样式"", selection: wardrobeNavigationStyleBinding) {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,51,candidate,"AdaptiveSection(header: ""筛选模式"", footer: ""经典筛选使用下拉菜单；多维筛选使用半屏Sheet，支持多选和更直观的操作。"") {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,52,candidate,"Picker(""筛选模式"", selection: $filterMode) {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,66,candidate,"AdaptiveSection(header: ""隐私显示"", footer: ""关闭后，衣柜列表将不再显示对应的价格信息。"") {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,67,candidate,"Toggle(""在列表中显示入库价格"", isOn: $showPrice)"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,70,candidate,"Toggle(""在列表中显示原价"", isOn: $showOriginalPrice)"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,76,candidate,"AdaptiveSection(header: ""业务提醒"") {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,78,candidate,"Label(""心愿尾款设置"", systemImage: ""bell.badge"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,84,candidate,"AdaptiveSection(header: ""基础数据"") {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,86,candidate,"Label(""标签管理"", systemImage: ""tag"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,92,candidate,"Label(""品牌管理"", systemImage: ""crown"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,99,candidate,"Label(""属性字段排序与显示"", systemImage: ""list.bullet.indent"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,120,candidate,".alert(""无法调整当前图片"", isPresented: $showingMissingOriginalAlert) {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,121,candidate,"Button(""取消"", role: .cancel) { }"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,123,candidate,"Text(""请重新选择一张图片以进行裁剪和移动。"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,126,candidate,"Button(""知道啦"", role: .cancel) { }"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,162,candidate,"AdaptiveSection(header: ""应用外观"") {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,163,candidate,"Picker(""背景类型"", selection: backgroundStyleBinding) {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,173,candidate,"ColorPicker(""背景颜色"", selection: Binding("
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,183,candidate,"Text(""图片不透明度: \(Int(theme.backgroundOpacity * 100))%"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,190,candidate,"Toggle(""启用高斯模糊"", isOn: $theme.isBlurEnabled)"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,195,candidate,"Label(""字体配色与卡片样式"", systemImage: ""paintpalette"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,215,candidate,"Text(""当前图片"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,229,candidate,"Text(""未选择"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,243,candidate,"Label(isLoadingImage ? ""处理中..."" : ""选择新图片"", systemImage: ""photo"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,292,candidate,"Section(header: Text(""属性字段管理 (长按可排序)"")) {"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,316,candidate,".navigationTitle(""属性字段管理"")"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,327,candidate,"return (""类型管理"", ""类型 (Types)"", ""tshirt"", \.types, true)"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,329,candidate,"return (""颜色管理"", ""颜色 (Colors)"", ""paintpalette"", \.colors, true)"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,331,candidate,"return (""尺码管理"", ""尺码 (Sizes)"", ""ruler"", \.sizes, true)"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,333,candidate,"return (""衣长管理"", ""衣长 (Length)"", ""arrow.up.and.down"", \.length, false)"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,335,candidate,"return (""状况管理"", ""状况 (Condition)"", ""star"", \.condition, false)"
ItemManager/Views/Settings/Refactored/WardrobeSettingsView.swift,337,candidate,"return (""小物管理"", ""小物 (Accessories)"", ""bag"", \.accessories, true)"
ItemManager/Views/Settings/Refactored/WealthHapticsSettingsView.swift,8,candidate,"AdaptiveSection(header: ""个性化"") {"
ItemManager/Views/Settings/Refactored/WealthHapticsSettingsView.swift,27,candidate,"AdaptiveSection(header: ""触感反馈"") {"
ItemManager/Views/Settings/Refactored/WealthHapticsSettingsView.swift,34,localized,"Text(""金豆银珠震动"".appLocalized)"
ItemManager/Views/Settings/Refactored/WealthHapticsSettingsView.swift,36,localized,"Text(""控制金豆滚动、碰撞的震动反馈"".appLocalized)"
ItemManager/Views/Settings/Refactored/WealthHapticsSettingsView.swift,45,candidate,"AdaptiveSection(header: ""系统设置"", footer: ""如果应用内开启后仍无震动，请检查：\n1. 系统设置 > 声音与触感 > 系统触感反馈 是否开启\n2. 手机是否处于静音模式（部分震动在静音下可能不工作）"") {"
ItemManager/Views/Settings/Refactored/WealthHapticsSettingsView.swift,51,localized,"Text(""前往系统设置"".appLocalized)"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,68,localized,".alert(""个性图标"".appLocalized, isPresented: $showingResultAlert) {"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,69,localized,"Button(""知道了"".appLocalized, role: .cancel) { }"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,137,localized,"Text(""个性图标库"".appLocalized)"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,140,localized,"Text(""VIP 专属桌面换装"".appLocalized)"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,183,localized,"Text(""把喜欢的衣橱风格带到桌面"".appLocalized)"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,188,localized,"Text(""为 Pink House 换一枚更贴近心情的图标。经典、礼服、珍珠与月光风格都可以收藏，桌面也能保持你喜欢的样子。"".appLocalized)"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,206,localized,"Text(iconManager.supportsAlternateIcons ? ""这台设备可以切换桌面图标。"".appLocalized : ""这台设备暂时不能切换桌面图标。"".appLocalized)"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,256,localized,"Text(""当前使用"".appLocalized)"
ItemManager/Views/VIP/VIPAppIconSelectionView.swift,286,localized,"Text(isCurrent ? ""已启用"".appLocalized : ""切换图标"".appLocalized)"
ItemManager/Views/VIP/VIPCardSkinSelectionView.swift,27,localized,"Text(""选择卡片皮肤"".appLocalized)"
ItemManager/Views/VIP/VIPCardSkinSelectionView.swift,49,localized,"Text(""完成"".appLocalized)"
ItemManager/Views/VIP/VIPCardSkinSelectionView.swift,197,localized,"Text(""购买对应主题后可用"".appLocalized)"
ItemManager/Views/VIP/VIPCardSkinSelectionView.swift,199,localized,"Text(""点击前往主题商店"".appLocalized)"
ItemManager/Views/VIP/VIPCardView.swift,156,localized,"case .blackGold: return ""黑金尊享"".appLocalized"
ItemManager/Views/VIP/VIPCardView.swift,157,localized,"case .monicaPink: return ""梦幻限定"".appLocalized"
ItemManager/Views/VIP/VIPCardView.swift,158,localized,"case .themeSkinAdaptive: return ""跟随主题"".appLocalized"
ItemManager/Views/VIP/VIPCardView.swift,159,localized,"case .skyConcertTheme: return ""天空音乐会"".appLocalized"
ItemManager/Views/VIP/VIPCardView.swift,160,localized,"case .swanDreamTheme: return ""天鹅入梦"".appLocalized"
ItemManager/Views/VIP/VIPCardView.swift,327,localized,"Text(""少女心愿 VIP"".appLocalized)"
ItemManager/Views/VIP/VIPCardView.swift,376,localized,"Text(""加入尊贵会员，解锁专属特权"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,109,localized,"return ""有效期至 %@"".appLocalized(vipCenterDateText(expireDate))"
ItemManager/Views/VIP/VIPCenterView.swift,112,localized,"return ""体验中 · 截止 %@"".appLocalized(vipCenterDateText(expireDate))"
ItemManager/Views/VIP/VIPCenterView.swift,114,localized,"return ""开通后解锁智能能力、尊贵身份与专属优惠"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,121,localized,"title: ""智能统计"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,122,localized,"subtitle: ""本地分析 · 更懂你的衣橱"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,128,localized,"title: ""多模态智能"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,129,localized,"subtitle: ""图片识别 · 智能互动"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,135,localized,"title: ""VIP身份"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,136,localized,"subtitle: ""靓号身份 · 卡片皮肤"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,142,localized,"title: ""付费内容优惠"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,143,localized,"subtitle: ""萌宠商店 %@"".appLocalized(VIPManager.petShopDiscountText),"
ItemManager/Views/VIP/VIPCenterView.swift,149,localized,"title: ""来财个性化"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,156,localized,"title: ""魔法配色"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,157,localized,"subtitle: ""主题特权 · 智能调色"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,168,localized,"title: ""个性图标"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,169,localized,"subtitle: ""图标切换 · 专属收藏"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,175,localized,"title: ""持续更新"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,176,localized,"subtitle: ""主题皮肤商店\n%@\n· 更多会员权益正在路上"".appLocalized(VIPManager.themeSkinDiscountText),"
ItemManager/Views/VIP/VIPCenterView.swift,218,localized,".alert(""兑换确认"".appLocalized, isPresented: $showingAgreementConfirmation) {"
ItemManager/Views/VIP/VIPCenterView.swift,219,localized,"Button(""取消"".appLocalized, role: .cancel) { }"
ItemManager/Views/VIP/VIPCenterView.swift,220,localized,"Button(""我已同意并勾选"".appLocalized) {"
ItemManager/Views/VIP/VIPCenterView.swift,225,localized,"Text(""兑换会员前，请先阅读并勾选《会员协议》和《使用协议》。确认后将立即扣除对应喵币并生效。"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,227,localized,".alert(""会员兑换"".appLocalized, isPresented: $showingPurchaseAlert) {"
ItemManager/Views/VIP/VIPCenterView.swift,228,localized,"Button(""确定"".appLocalized, role: .cancel) { }"
ItemManager/Views/VIP/VIPCenterView.swift,233,localized,"Button(""知道了"".appLocalized, role: .cancel) { }"
ItemManager/Views/VIP/VIPCenterView.swift,237,localized,".alert(""使用 App Store 优惠码"".appLocalized, isPresented: $showingOfferCodeInfoAlert) {"
ItemManager/Views/VIP/VIPCenterView.swift,238,localized,"Button(""取消"".appLocalized, role: .cancel) { }"
ItemManager/Views/VIP/VIPCenterView.swift,239,localized,"Button(""继续"".appLocalized) {"
ItemManager/Views/VIP/VIPCenterView.swift,245,localized,"Text(""优惠码仅适用于本 App 在 App Store 中提供的内购项目。"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,261,low-priority,"print(""用户选择稍后体验VIP"")"
ItemManager/Views/VIP/VIPCenterView.swift,310,localized,"title: ""暂时无法打开"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,311,localized,"message: ""无法打开 App Store 优惠码兑换界面：%@"".appLocalized(error.localizedDescription)"
ItemManager/Views/VIP/VIPCenterView.swift,345,localized,"title: ""暂时无法兑换"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,346,localized,"message: ""当前 App Store 环境没有返回任何可兑换的喵币商品，优惠码无法兑换。请检查 6 个喵币档是否可用、每个 Free Offer 是否绑定对应商品；沙盒账号只能测试 Sandbox Codes，不能兑换生产环境 URL / Custom / One-Time Use Codes。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,598,localized,"Text(""少女心愿"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,634,localized,"title: ""VIP身份"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,635,localized,"message: ""开通 VIP 后即可切换专属卡片皮肤，并解锁你的尊贵身份样式。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,639,localized,"Label(""设置卡片"".appLocalized, systemImage: ""creditcard"")"
ItemManager/Views/VIP/VIPCenterView.swift,647,localized,"title: ""个性图标"".appLocalized,"
ItemManager/Views/VIP/VIPCenterView.swift,648,localized,"message: ""开通 VIP 后，可以把 Pink House 的桌面图标换成礼服、珍珠、月光等专属风格。"".appLocalized"
ItemManager/Views/VIP/VIPCenterView.swift,652,localized,"Label(""切换图标"".appLocalized, systemImage: ""app.badge"")"
ItemManager/Views/VIP/VIPCenterView.swift,658,localized,"Label(""兑换 App Store 优惠码"".appLocalized, systemImage: ""gift"")"
ItemManager/Views/VIP/VIPCenterView.swift,674,localized,"Text(vipManager.isVIP ? ""守护少女每一份美好"".appLocalized : ""给你的心愿一份更尊贵的守护"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,705,localized,"heroTag(text: vipManager.isVIP ? ""尊贵身份"".appLocalized : ""智能升级"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,706,localized,"heroTag(text: vipManager.isVIP ? currentIdentityTag : ""试用可体验"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,717,localized,"Text(""会员权益"".appLocalized)"
ItemManager/Views/VIP/VIPCenterView.swift,799,localized,"Text(""兑换%@会员"".appLocalized(selectedPlan.title))"
ItemManager/Views/VIP/VIPCenterView.swift,802,localized,"Text(""开通后立即生效，可叠加有效期"".appLocalized)"
